CWFlow	Level	OutFlow	Steam	Entalpy	Volume
11,89183037	12	9,04E-05	12,56782149	-1,83E-11	0,00330855
11,89183037	12	9,04E-05	12,56782149	-1,80E-11	0,00330855
11,89183037	12	9,04E-05	12,56782149	-1,76E-11	0,00330855
11,89183037	12	9,04E-05	12,56782149	-1,71E-11	0,00330855
11,89183037	12	9,04E-05	12,56782149	-1,66E-11	0,00330855
11,89183037	12	9,04E-05	12,56782149	-1,60E-11	0,00330855
11,89183037	12	9,04E-05	12,56782149	-1,54E-11	0,00330855
11,89183037	12	9,04E-05	12,56782149	-1,47E-11	0,00330855
11,89183037	12	9,04E-05	12,56782149	-1,40E-11	0,00330855
11,89183037	12	9,04E-05	12,56782149	-1,32E-11	0,00330855
11,89183037	12	9,04E-05	12,56782149	-1,25E-11	0,00330855
11,89183037	12	9,04E-05	12,56782149	-1,17E-11	0,00330855
11,89183037	12	9,04E-05	12,56782149	-1,09E-11	0,00330855
11,89183037	12	9,04E-05	12,56782149	-1,01E-11	0,00330855
11,89183037	12	9,04E-05	12,56782149	-9,34E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	-8,54E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	-7,78E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	-7,03E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	-6,28E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	-5,57E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	-4,87E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	-4,19E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	-3,52E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	-2,90E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	-2,31E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	-1,74E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	-1,19E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	-7,00E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-2,17E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	2,29E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	6,36E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	1,01E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	1,36E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	1,68E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	1,95E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	2,21E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	2,44E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	2,64E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	2,81E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	2,95E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	3,09E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	3,20E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	3,26E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	3,33E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	3,38E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	3,39E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	3,39E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	3,37E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	3,34E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	3,31E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	3,26E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	3,21E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	3,13E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	3,04E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	2,95E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	2,85E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	2,74E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	2,65E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	2,54E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	2,42E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	2,29E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	2,18E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	2,05E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	1,92E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	1,82E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	1,70E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	1,57E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	1,46E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	1,34E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	1,22E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	1,13E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	1,03E-12	0,00330855
11,89183037	12	9,04E-05	12,56782149	9,33E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	8,31E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	7,43E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	6,47E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	5,65E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	4,99E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	4,26E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	3,55E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	2,81E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	2,17E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	1,62E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	9,59E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	6,22E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	7,11E-15	0,00330855
11,89183037	12	9,04E-05	12,56782149	-4,09E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	-7,64E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	-1,05E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-1,28E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-1,55E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-1,94E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-2,13E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-2,26E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-2,47E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-2,59E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-2,50E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-2,63E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-2,70E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-2,70E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-2,84E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-2,82E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-2,79E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-2,75E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-2,72E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-2,79E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-2,70E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-2,65E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-2,49E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-2,45E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-2,40E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-2,33E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-2,22E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-2,20E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-2,11E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-1,90E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-1,85E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-1,65E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-1,60E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-1,49E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-1,24E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-1,26E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-1,17E-13	0,00330855
11,89183037	12	9,04E-05	12,56782149	-9,77E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	-8,35E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	-6,93E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	-6,22E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	-5,68E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	-4,62E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	-4,09E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	-2,84E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	-1,78E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	-1,24E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	0	0,00330855
11,89183037	12	9,04E-05	12,56782149	1,60E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	1,60E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	1,78E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	2,13E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	2,13E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	2,31E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	3,91E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	4,09E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	4,62E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	4,44E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	5,15E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	5,15E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	4,97E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	5,86E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	6,04E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	7,28E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	7,46E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	6,57E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	6,75E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	6,22E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	6,22E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	6,57E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	5,68E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	5,68E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	5,15E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	5,33E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	4,26E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	3,38E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	3,38E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	3,38E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	2,66E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	2,66E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	2,66E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	2,66E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	2,66E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	2,66E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	2,66E-14	0,00330855
11,89183037	12	9,04E-05	12,56782149	2,66E-14	0,00330855
