CWFlow	Level	OutFlow	Steam	TempOF	Volume
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,03E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
11,89183037	12	9,04E-05	12,56782149	10,5	0,00330855
