CWFlow	OutFlow	Steam	Volume	Entalpy	Level
9,04E-05	9,04E-05	6,865854367	0,00330855	4,78E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	4,19E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	3,63E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	3,10E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,60E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,12E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,68E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,27E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	8,87E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	5,35E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,09E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-8,76E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-3,57E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-6,02E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-8,20E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,01E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,19E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,34E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,46E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,57E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,66E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,73E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,79E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,83E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,85E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,86E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,86E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,85E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,83E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,80E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,76E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,71E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,66E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,60E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,54E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,47E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,40E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,32E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,25E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,17E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,09E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,01E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-9,34E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-8,54E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-7,78E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-7,03E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-6,28E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-5,57E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-4,87E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-4,19E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-3,52E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-2,90E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-2,31E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,74E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,19E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-7,00E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-2,17E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,29E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	6,36E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,01E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,36E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,68E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,95E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,21E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,44E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,64E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,81E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,95E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	3,09E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	3,20E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	3,26E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	3,33E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	3,38E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	3,39E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	3,39E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	3,37E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	3,34E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	3,31E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	3,26E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	3,21E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	3,13E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	3,04E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,95E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,85E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,74E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,65E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,54E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,42E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,29E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,18E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,05E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,92E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,82E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,70E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,57E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,46E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,34E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,22E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,13E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,03E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	9,33E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	8,31E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	7,43E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	6,47E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	5,65E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	4,99E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	4,26E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	3,55E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,81E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,17E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,62E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	9,59E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	6,22E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	7,11E-15	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-4,09E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-7,64E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,05E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,28E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,55E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,94E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-2,13E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-2,26E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-2,47E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-2,59E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-2,50E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-2,63E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-2,70E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-2,70E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-2,84E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-2,82E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-2,79E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-2,75E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-2,72E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-2,79E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-2,70E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-2,65E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-2,49E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-2,45E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-2,40E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-2,33E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-2,22E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-2,20E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-2,11E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,90E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,85E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,65E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,60E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,49E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,24E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,26E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,17E-13	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-9,77E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-8,35E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-6,93E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-6,22E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-5,68E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-4,62E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-4,09E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-2,84E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,78E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,24E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	0	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,60E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,60E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,78E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,13E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,13E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,31E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	3,91E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	4,09E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	4,62E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	4,44E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	5,15E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	5,15E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	4,97E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	5,86E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	6,04E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	7,28E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	7,46E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	6,57E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	6,75E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	6,22E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	6,22E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	6,57E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	5,68E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	5,68E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	5,15E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	5,33E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	4,26E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	3,38E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	3,38E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	3,38E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,66E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,66E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,66E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,66E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,66E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,66E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,66E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,66E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,66E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,66E-14	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,66E-14	20,47472119
